:ID(Body-ID),bodyId:long,pre:int,post:int,status:string,statusLabel:string,cropped:boolean,instance:string,type:string,primaryNeurite:string,somaLocation:point{srid:9157},somaRadius:float,size:long,roiInfo:string,:LABEL,alpha1:boolean,alpha2:boolean,alpha3:boolean
15123322,15123322,0,2,,,,,,,,,12125,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15120916,15120916,0,1,,,,,,,,,2815,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15051811,15051811,1,0,,,,,,,,,1931,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15050762,15050762,0,3,,,,,,,,,14094,"{""alpha1"": {""post"": 3}}",Segment;mushroombody_Segment,true,,
15049971,15049971,1,0,,,,,,,,,1705,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15198254,15198254,0,1,,,,,,,,,5640,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15202063,15202063,1,0,,,,,,,,,1951,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15370060,15370060,1,0,,,,,,,,,734,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15307062,15307062,0,1,,,,,,,,,1165,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15306177,15306177,0,1,,,,,,,,,6672,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15306447,15306447,0,1,,,,,,,,,1947,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15054445,15054445,1,0,,,,,,,,,2256,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15371968,15371968,0,2,,,,,,,,,6149,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15202621,15202621,0,2,,,,,,,,,13077,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15371296,15371296,0,2,,,,,,,,,3803,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15371195,15371195,0,2,,,,,,,,,11388,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15368142,15368142,1,2,,,,,,,,,5821,"{""alpha1"": {""pre"": 1, ""post"": 2}}",Segment;mushroombody_Segment,true,,
15375838,15375838,0,1,,,,,,,,,1049,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15450137,15450137,1,0,,,,,,,,,36,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15431610,15431610,0,4,,,,,,,,,48425,"{""alpha1"": {""post"": 4}}",Segment;mushroombody_Segment,true,,
15433996,15433996,0,1,,,,,,,,,1771,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15304078,15304078,0,1,,,,,,,,,892,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15369182,15369182,0,5,,,,,,,,,10003,"{""alpha1"": {""post"": 5}}",Segment;mushroombody_Segment,true,,
15368404,15368404,1,0,,,,,,,,,1631,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15369319,15369319,1,0,,,,,,,,,1523,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15370972,15370972,1,0,,,,,,,,,3407,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15322547,15322547,0,2,,,,,,,,,26,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15322546,15322546,1,0,,,,,,,,,14,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15298429,15298429,0,7,,,,,,,,,86395,"{""alpha1"": {""post"": 7}}",Segment;mushroombody_Segment,true,,
15432098,15432098,0,1,,,,,,,,,2551,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15303855,15303855,1,0,,,,,,,,,988,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15300199,15300199,1,0,,,,,,,,,949,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15300202,15300202,0,1,,,,,,,,,7108,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15303981,15303981,0,1,,,,,,,,,292,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15435345,15435345,0,2,,,,,,,,,17422,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15431551,15431551,1,0,,,,,,,,,3261,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15307778,15307778,0,1,,,,,,,,,1347,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15430317,15430317,1,0,,,,,,,,,808,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15303315,15303315,1,0,,,,,,,,,1755,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15371029,15371029,0,5,,,,,,,,,16269,"{""alpha1"": {""post"": 5}}",Segment;mushroombody_Segment,true,,
15367975,15367975,0,1,,,,,,,,,867,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15306262,15306262,1,0,,,,,,,,,3357,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15303756,15303756,0,1,,,,,,,,,2153,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15539716,15539716,0,5,,,,,,,,,29502,"{""alpha1"": {""post"": 5}}",Segment;mushroombody_Segment,true,,
15547267,15547267,1,0,,,,,,,,,3500,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15544123,15544123,0,1,,,,,,,,,4348,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15544751,15544751,0,2,,,,,,,,,884,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15545356,15545356,0,1,,,,,,,,,4012,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15546343,15546343,1,0,,,,,,,,,3765,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15541070,15541070,1,0,,,,,,,,,1145,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15544437,15544437,1,0,,,,,,,,,1452,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15545274,15545274,1,0,,,,,,,,,1925,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15001392,15001392,1,0,,,,,,,,,652,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
14982334,14982334,1,0,,,,,,,,,2224,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
14979076,14979076,0,1,,,,,,,,,1529,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
14976771,14976771,0,1,,,,,,,,,2313,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
14934495,14934495,0,1,,,,,,,,,2940,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
14931424,14931424,0,9,,,,,,,,,88740,"{""alpha1"": {""post"": 9}}",Segment;mushroombody_Segment,true,,
14976158,14976158,0,2,,,,,,,,,4338,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
14977862,14977862,1,0,,,,,,,,,2521,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
14910781,14910781,0,1,,,,,,,,,1056,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
14910647,14910647,1,0,,,,,,,,,970,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
14910466,14910466,1,0,,,,,,,,,1990,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
14976309,14976309,0,2,,,,,,,,,7555,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15055825,15055825,1,1,,,,,,,,,4463,"{""alpha1"": {""pre"": 1, ""post"": 1}}",Segment;mushroombody_Segment,true,,
15056345,15056345,0,1,,,,,,,,,3575,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
14936790,14936790,0,10,Assign,0.5assign,,,,,,,247402,"{""alpha1"": {""post"": 10}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,,
15133897,15133897,0,1,,,,,,,,,4439,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15211822,15211822,1,0,,,,,,,,,1395,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15131789,15131789,1,0,,,,,,,,,2120,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15131900,15131900,0,1,,,,,,,,,1696,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15132785,15132785,1,0,,,,,,,,,4251,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15207030,15207030,0,1,,,,,,,,,584,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15206571,15206571,0,1,,,,,,,,,2958,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15059506,15059506,1,0,,,,,,,,,2849,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15127860,15127860,0,1,,,,,,,,,2009,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15059736,15059736,0,1,,,,,,,,,1577,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15212764,15212764,0,1,,,,,,,,,2618,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15060126,15060126,1,0,,,,,,,,,382,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15213219,15213219,0,1,,,,,,,,,919,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15213775,15213775,1,0,,,,,,,,,2338,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15211064,15211064,0,1,,,,,,,,,307,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15212634,15212634,1,0,,,,,,,,,687,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15128201,15128201,0,1,,,,,,,,,543,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15144456,15144456,0,1,,,,,,,,,8,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15209430,15209430,0,2,,,,,,,,,2286,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15058914,15058914,0,1,,,,,,,,,1455,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15132277,15132277,0,1,,,,,,,,,8550,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15209921,15209921,0,1,,,,,,,,,8700,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15249908,15249908,0,1,,,,,,,,,2486,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15249849,15249849,0,1,,,,,,,,,3145,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15250601,15250601,0,7,,,,,,,,,46650,"{""alpha1"": {""post"": 7}}",Segment;mushroombody_Segment,true,,
15130363,15130363,1,0,,,,,,,,,2238,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15135114,15135114,0,1,,,,,,,,,2570,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15144459,15144459,0,1,,,,,,,,,10,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15206347,15206347,1,0,,,,,,,,,2032,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15136754,15136754,0,1,,,,,,,,,1073,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15208614,15208614,0,1,,,,,,,,,1189,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15207146,15207146,0,3,,,,,,,,,18087,"{""alpha1"": {""post"": 3}}",Segment;mushroombody_Segment,true,,
15058766,15058766,0,2,,,,,,,,,380,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15057671,15057671,0,2,,,,,,,,,9708,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15058951,15058951,0,1,,,,,,,,,1680,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15133326,15133326,0,1,,,,,,,,,1837,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15132884,15132884,0,1,,,,,,,,,447,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15379632,15379632,0,1,,,,,,,,,671,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15127500,15127500,0,2,,,,,,,,,12543,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15382508,15382508,0,1,,,,,,,,,461,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15381811,15381811,0,1,,,,,,,,,787,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15383553,15383553,0,1,,,,,,,,,3871,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15450138,15450138,0,1,,,,,,,,,2427,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15437862,15437862,0,1,,,,,,,,,931,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15391547,15391547,0,1,,,,,,,,,11,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15314539,15314539,0,1,,,,,,,,,3073,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15438356,15438356,0,3,,,,,,,,,12751,"{""alpha1"": {""post"": 3}}",Segment;mushroombody_Segment,true,,
15377555,15377555,0,5,,,,,,,,,59051,"{""alpha1"": {""post"": 5}}",Segment;mushroombody_Segment,true,,
15380073,15380073,0,1,,,,,,,,,1350,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15385943,15385943,1,0,,,,,,,,,2882,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15381348,15381348,0,5,,,,,,,,,8172,"{""alpha1"": {""post"": 5}}",Segment;mushroombody_Segment,true,,
15433247,15433247,0,2,,,,,,,,,19346,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15439398,15439398,1,0,,,,,,,,,3242,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15440163,15440163,0,2,,,,,,,,,14498,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15313909,15313909,1,0,,,,,,,,,2796,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15313166,15313166,1,0,,,,,,,,,2172,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15376312,15376312,0,8,,,,,,,,,26598,"{""alpha1"": {""post"": 8}}",Segment;mushroombody_Segment,true,,
15438789,15438789,1,0,,,,,,,,,1604,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15439169,15439169,1,0,,,,,,,,,3187,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15437804,15437804,0,4,,,,,,,,,11887,"{""alpha1"": {""post"": 4}}",Segment;mushroombody_Segment,true,,
15378757,15378757,0,1,,,,,,,,,3391,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15440280,15440280,1,0,,,,,,,,,1713,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15381770,15381770,0,4,,,,,,,,,17240,"{""alpha1"": {""post"": 4}}",Segment;mushroombody_Segment,true,,
15377477,15377477,0,1,,,,,,,,,4831,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15310300,15310300,0,2,,,,,,,,,13275,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15314175,15314175,0,1,,,,,,,,,2071,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15380498,15380498,0,2,,,,,,,,,8299,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15380133,15380133,0,6,,,,,,,,,40927,"{""alpha1"": {""post"": 6}}",Segment;mushroombody_Segment,true,,
15314186,15314186,0,2,,,,,,,,,24432,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15380779,15380779,0,1,,,,,,,,,2220,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15379594,15379594,1,0,,,,,,,,,2671,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15309719,15309719,0,1,,,,,,,,,1667,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15310573,15310573,1,0,,,,,,,,,612,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15384151,15384151,0,1,,,,,,,,,2044,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15437953,15437953,0,3,,,,,,,,,37136,"{""alpha1"": {""post"": 3}}",Segment;mushroombody_Segment,true,,
15487066,15487066,0,1,,,,,,,,,1871,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
17159714,17159714,0,2,,,,,,,,,47822,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15553403,15553403,0,1,,,,,,,,,1334,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15553117,15553117,1,0,,,,,,,,,7827,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15594225,15594225,1,0,,,,,,,,,1482,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15551074,15551074,1,0,,,,,,,,,404,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15592428,15592428,0,1,,,,,,,,,2963,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15552881,15552881,0,1,,,,,,,,,4545,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15554463,15554463,0,1,,,,,,,,,5163,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15553792,15553792,0,3,,,,,,,,,13208,"{""alpha1"": {""post"": 3}}",Segment;mushroombody_Segment,true,,
15486448,15486448,0,1,,,,,,,,,756,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15595510,15595510,0,2,,,,,,,,,1419,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15554144,15554144,0,3,,,,,,,,,8025,"{""alpha1"": {""post"": 3}}",Segment;mushroombody_Segment,true,,
15555470,15555470,1,0,,,,,,,,,1511,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15486411,15486411,1,0,,,,,,,,,933,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15486876,15486876,1,0,,,,,,,,,2159,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
14982528,14982528,1,0,,,,,,,,,1508,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15785440,15785440,1,0,,,,,,,,,714,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
14983872,14983872,0,1,,,,,,,,,1804,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
14985169,14985169,0,4,,,,,,,,,44861,"{""alpha1"": {""post"": 4}}",Segment;mushroombody_Segment,true,,
14985180,14985180,1,0,,,,,,,,,1904,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
14986464,14986464,0,1,,,,,,,,,1765,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
14913224,14913224,1,0,,,,,,,,,1920,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
14982603,14982603,0,1,,,,,,,,,998,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15670454,15670454,0,2,,,,,,,,,1591,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15670011,15670011,0,1,,,,,,,,,6473,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15670895,15670895,1,0,,,,,,,,,2422,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15138530,15138530,2,0,Assign,0.5assign,,,,,,,1497,"{""alpha1"": {""pre"": 2}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,,
15137728,15137728,0,1,,,,,,,,,2246,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15214979,15214979,1,0,,,,,,,,,4510,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15217820,15217820,0,7,,,,,,,,,41000,"{""alpha1"": {""post"": 7}}",Segment;mushroombody_Segment,true,,
14985665,14985665,0,2,,,,,,,,,7038,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15141790,15141790,0,4,,,,,,,,,32949,"{""alpha1"": {""post"": 4}}",Segment;mushroombody_Segment,true,,
15140358,15140358,1,0,,,,,,,,,6315,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15220419,15220419,1,0,,,,,,,,,2269,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15061849,15061849,0,1,,,,,,,,,1753,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15252761,15252761,1,0,,,,,,,,,1488,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15060918,15060918,0,1,,,,,,,,,2660,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15138572,15138572,6,11,Traced,Roughly traced,,PAM-11-I,PAM-11,,,,3948049,"{""alpha1"": {""pre"": 6, ""post"": 11}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,,
15216558,15216558,1,0,,,,,,,,,305,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15992465,15992465,0,1,,,,,,,,,16,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15996124,15996124,0,1,,,,,,,,,331,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15252022,15252022,0,1,,,,,,,,,4104,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15252299,15252299,1,0,,,,,,,,,792,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15869096,15869096,0,1,,,,,,,,,4080,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15868642,15868642,1,0,,,,,,,,,621,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15142717,15142717,0,1,,,,,,,,,2000,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15204881,15204881,0,3,,,,,,,,,64280,"{""alpha1"": {""post"": 3}}",Segment;mushroombody_Segment,true,,
15218290,15218290,1,0,,,,,,,,,1521,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15061985,15061985,1,0,,,,,,,,,944,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15061611,15061611,0,5,,,,,,,,,23247,"{""alpha1"": {""post"": 5}}",Segment;mushroombody_Segment,true,,
15061390,15061390,0,1,,,,,,,,,8286,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15144460,15144460,0,1,,,,,,,,,37,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15139263,15139263,0,1,,,,,,,,,1564,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15139258,15139258,1,0,,,,,,,,,4618,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15062998,15062998,1,1,,,,,,,,,3370,"{""alpha1"": {""pre"": 1, ""post"": 1}}",Segment;mushroombody_Segment,true,,
15137830,15137830,1,0,,,,,,,,,821,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15218903,15218903,0,2,,,,,,,,,3255,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15997213,15997213,0,1,,,,,,,,,1921,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15218158,15218158,0,2,,,,,,,,,14084,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15384997,15384997,1,0,,,,,,,,,5433,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15387308,15387308,0,1,,,,,,,,,829,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15385141,15385141,0,1,,,,,,,,,4312,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15316196,15316196,0,4,,,,,,,,,19236,"{""alpha1"": {""post"": 4}}",Segment;mushroombody_Segment,true,,
15385282,15385282,0,2,,,,,,,,,7751,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15447044,15447044,1,0,,,,,,,,,2178,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15923007,15923007,0,1,,,,,,,,,4692,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15442737,15442737,0,4,,,,,,,,,34442,"{""alpha1"": {""post"": 4}}",Segment;mushroombody_Segment,true,,
15444956,15444956,0,1,,,,,,,,,24195,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15315973,15315973,1,0,,,,,,,,,2069,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15318459,15318459,0,4,,,,,,,,,25702,"{""alpha1"": {""post"": 4}}",Segment;mushroombody_Segment,true,,
15317882,15317882,0,1,,,,,,,,,2315,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15388304,15388304,1,1,,,,,,,,,1101,"{""alpha1"": {""pre"": 1, ""post"": 1}}",Segment;mushroombody_Segment,true,,
15386526,15386526,0,2,,,,,,,,,20998,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15388166,15388166,1,0,,,,,,,,,2217,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15445791,15445791,0,2,,,,,,,,,9622,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15316334,15316334,0,1,,,,,,,,,22235,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15387873,15387873,0,1,,,,,,,,,2242,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15388664,15388664,0,2,,,,,,,,,8896,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
15388084,15388084,0,1,,,,,,,,,3669,"{""alpha1"": {""post"": 1}}",Segment;mushroombody_Segment,true,,
15318610,15318610,0,3,,,,,,,,,14152,"{""alpha1"": {""post"": 3}}",Segment;mushroombody_Segment,true,,
15386431,15386431,0,4,,,,,,,,,10640,"{""alpha1"": {""post"": 4}}",Segment;mushroombody_Segment,true,,
15388571,15388571,1,0,,,,,,,,,1226,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15320236,15320236,1,1,,,,,,,,,6490,"{""alpha1"": {""pre"": 1, ""post"": 1}}",Segment;mushroombody_Segment,true,,
16124109,16124109,1,0,,,,,,,,,2821,"{""alpha1"": {""pre"": 1}}",Segment;mushroombody_Segment,true,,
15447330,15447330,0,2,,,,,,,,,12430,"{""alpha1"": {""post"": 2}}",Segment;mushroombody_Segment,true,,
